time,open,high,low,close,volume
2026-08-13 18:15:00+00:00,1.35027,1.35034,1.35008,1.35008,360
2026-08-13 18:16:00+00:00,1.35008,1.3501400000000001,1.34997,1.3501400000000001,299
2026-08-13 18:17:00+00:00,1.3501400000000001,1.3502100000000001,1.35,1.35003,218
2026-08-13 18:18:00+00:00,1.35003,1.35003,1.34989,1.3498999999999999,277
2026-08-13 18:19:00+00:00,1.3498999999999999,1.34993,1.34971,1.3498,277
2026-08-13 18:20:00+00:00,1.34979,1.3498999999999999,1.34962,1.34973,312
2026-08-13 18:21:00+00:00,1.34973,1.34981,1.34967,1.34977,270
2026-08-13 18:22:00+00:00,1.34977,1.3498700000000001,1.34974,1.34984,247
2026-08-13 18:23:00+00:00,1.3498299999999999,1.34996,1.34978,1.34993,262
2026-08-13 18:24:00+00:00,1.34993,1.35001,1.34988,1.34994,320
2026-08-13 18:25:00+00:00,1.34994,1.35008,1.34989,1.34991,298
2026-08-13 18:26:00+00:00,1.34991,1.35018,1.3498700000000001,1.35011,254
2026-08-13 18:27:00+00:00,1.35011,1.3502,1.34999,1.35,375
2026-08-13 18:28:00+00:00,1.35,1.35016,1.3496299999999999,1.34973,573
2026-08-13 18:29:00+00:00,1.34973,1.34981,1.34949,1.3496299999999999,519
2026-08-13 18:30:00+00:00,1.3496299999999999,1.34979,1.3496000000000001,1.34973,477
2026-08-13 18:31:00+00:00,1.34971,1.34986,1.34971,1.34976,350
2026-08-13 18:32:00+00:00,1.34976,1.3498,1.34967,1.34973,216
2026-08-13 18:33:00+00:00,1.34973,1.34981,1.34959,1.34976,305
2026-08-13 18:34:00+00:00,1.34976,1.34977,1.34954,1.3496000000000001,304
2026-08-13 18:35:00+00:00,1.3496000000000001,1.34972,1.34947,1.34958,362
2026-08-13 18:36:00+00:00,1.34958,1.34982,1.34952,1.34972,259
2026-08-13 18:37:00+00:00,1.34972,1.34973,1.34959,1.34967,293
2026-08-13 18:38:00+00:00,1.34967,1.34971,1.34957,1.34968,206
2026-08-13 18:39:00+00:00,1.34968,1.34988,1.34966,1.34979,251
2026-08-13 18:40:00+00:00,1.34979,1.34989,1.34977,1.34981,216
2026-08-13 18:41:00+00:00,1.34981,1.34984,1.34974,1.3498,189
2026-08-13 18:42:00+00:00,1.3498,1.34989,1.3495599999999999,1.34965,238
2026-08-13 18:43:00+00:00,1.34965,1.34969,1.34957,1.34962,255
2026-08-13 18:44:00+00:00,1.34962,1.34962,1.34949,1.3495,157
2026-08-13 18:45:00+00:00,1.3495,1.3497,1.34949,1.34962,260
2026-08-13 18:46:00+00:00,1.34962,1.34972,1.34958,1.34972,171
2026-08-13 18:47:00+00:00,1.34972,1.34973,1.34961,1.34969,213
2026-08-13 18:48:00+00:00,1.34969,1.34977,1.34958,1.34964,210
2026-08-13 18:49:00+00:00,1.34965,1.34976,1.34962,1.34971,125
2026-08-13 18:50:00+00:00,1.34972,1.34976,1.34954,1.34957,218
2026-08-13 18:51:00+00:00,1.34957,1.34965,1.34949,1.3495,161
2026-08-13 18:52:00+00:00,1.34949,1.3495300000000001,1.34938,1.34952,203
2026-08-13 18:53:00+00:00,1.34952,1.3496299999999999,1.34951,1.34958,201
2026-08-13 18:54:00+00:00,1.34958,1.34959,1.34945,1.34947,161
2026-08-13 18:55:00+00:00,1.34947,1.3496000000000001,1.34947,1.34958,282
2026-08-13 18:56:00+00:00,1.34958,1.3496299999999999,1.3495300000000001,1.34959,227
2026-08-13 18:57:00+00:00,1.3496000000000001,1.34974,1.34958,1.3496299999999999,263
2026-08-13 18:58:00+00:00,1.34964,1.34966,1.3495300000000001,1.3495300000000001,183
2026-08-13 18:59:00+00:00,1.3495300000000001,1.34961,1.34951,1.3495599999999999,182
2026-08-13 19:00:00+00:00,1.3495599999999999,1.34964,1.34949,1.34955,292
2026-08-13 19:01:00+00:00,1.34955,1.34958,1.34937,1.34941,261
2026-08-13 19:02:00+00:00,1.3494,1.34954,1.34937,1.34954,280
2026-08-13 19:03:00+00:00,1.3495300000000001,1.34955,1.34948,1.34951,207
2026-08-13 19:04:00+00:00,1.34951,1.3496000000000001,1.34946,1.34955,279
2026-08-13 19:05:00+00:00,1.34955,1.34958,1.34939,1.34942,250
2026-08-13 19:06:00+00:00,1.34942,1.34947,1.34935,1.34937,268
2026-08-13 19:07:00+00:00,1.34937,1.34954,1.34937,1.34941,177
2026-08-13 19:08:00+00:00,1.3494,1.34948,1.34938,1.3494,155
2026-08-13 19:09:00+00:00,1.34941,1.34943,1.3491,1.34911,254
2026-08-13 19:10:00+00:00,1.34912,1.34912,1.34896,1.34904,338
2026-08-13 19:11:00+00:00,1.34904,1.34909,1.34898,1.349,318
2026-08-13 19:12:00+00:00,1.349,1.34912,1.34889,1.34893,270
2026-08-13 19:13:00+00:00,1.34893,1.34893,1.34878,1.34889,174
2026-08-13 19:14:00+00:00,1.34889,1.3489,1.34876,1.34888,180
2026-08-13 19:15:00+00:00,1.34888,1.34894,1.34878,1.3488,216
2026-08-13 19:16:00+00:00,1.3488,1.34897,1.34879,1.34894,168
2026-08-13 19:17:00+00:00,1.34894,1.34897,1.3488,1.3488,228
2026-08-13 19:18:00+00:00,1.3488,1.34887,1.34869,1.34872,227
2026-08-13 19:19:00+00:00,1.34872,1.34874,1.34842,1.34842,288
2026-08-13 19:20:00+00:00,1.34842,1.34848,1.3483100000000001,1.34839,232
2026-08-13 19:21:00+00:00,1.34839,1.3485800000000001,1.3483399999999999,1.34851,225
2026-08-13 19:22:00+00:00,1.34851,1.34853,1.3483,1.34839,214
2026-08-13 19:23:00+00:00,1.34839,1.34845,1.34829,1.3483100000000001,155
2026-08-13 19:24:00+00:00,1.3483100000000001,1.34863,1.34828,1.34862,219
2026-08-13 19:25:00+00:00,1.34862,1.34871,1.3485800000000001,1.34863,285
2026-08-13 19:26:00+00:00,1.34863,1.34869,1.34853,1.3485800000000001,235
2026-08-13 19:27:00+00:00,1.34857,1.3486500000000001,1.3485,1.34852,160
2026-08-13 19:28:00+00:00,1.34852,1.3485800000000001,1.34849,1.34853,182
2026-08-13 19:29:00+00:00,1.34853,1.3486,1.34848,1.34853,181
2026-08-13 19:30:00+00:00,1.34853,1.34862,1.3484099999999999,1.34848,335
2026-08-13 19:31:00+00:00,1.34848,1.34852,1.34842,1.34847,199
2026-08-13 19:32:00+00:00,1.34847,1.3486,1.34846,1.34857,325
2026-08-13 19:33:00+00:00,1.34857,1.34863,1.34842,1.34842,248
2026-08-13 19:34:00+00:00,1.34842,1.34846,1.3483399999999999,1.34843,268
2026-08-13 19:35:00+00:00,1.34843,1.34859,1.3484099999999999,1.34843,276
2026-08-13 19:36:00+00:00,1.34843,1.34851,1.34839,1.3485,207
2026-08-13 19:37:00+00:00,1.3485,1.34852,1.34842,1.3485,212
2026-08-13 19:38:00+00:00,1.3485,1.34855,1.34842,1.34848,197
2026-08-13 19:39:00+00:00,1.34847,1.3485,1.34839,1.34839,166
2026-08-13 19:40:00+00:00,1.34839,1.3484099999999999,1.3483100000000001,1.3483100000000001,98
2026-08-13 19:41:00+00:00,1.3483100000000001,1.3483800000000001,1.34828,1.3483800000000001,210
2026-08-13 19:42:00+00:00,1.3483800000000001,1.3484,1.34828,1.34839,223
2026-08-13 19:43:00+00:00,1.3484,1.3485,1.34832,1.34849,173
2026-08-13 19:44:00+00:00,1.34849,1.3485,1.34839,1.34839,201
2026-08-13 19:45:00+00:00,1.34839,1.34852,1.3483800000000001,1.34847,144
2026-08-13 19:46:00+00:00,1.34847,1.34856,1.34846,1.34851,155
2026-08-13 19:47:00+00:00,1.34851,1.34853,1.34844,1.34852,102
2026-08-13 19:48:00+00:00,1.34852,1.34859,1.34847,1.3485800000000001,136
2026-08-13 19:49:00+00:00,1.3485800000000001,1.34864,1.34857,1.34864,158
2026-08-13 19:50:00+00:00,1.3486500000000001,1.34869,1.3485800000000001,1.34866,137
2026-08-13 19:51:00+00:00,1.34867,1.34871,1.34857,1.3486099999999999,211
2026-08-13 19:52:00+00:00,1.3486099999999999,1.3486500000000001,1.3485800000000001,1.34863,110
2026-08-13 19:53:00+00:00,1.34863,1.34872,1.34859,1.34867,152
2026-08-13 19:54:00+00:00,1.3486799999999999,1.34871,1.3486099999999999,1.34866,190
2026-08-13 19:55:00+00:00,1.34866,1.3487,1.34859,1.3486799999999999,187
2026-08-13 19:56:00+00:00,1.3486799999999999,1.34873,1.3486099999999999,1.34864,126
2026-08-13 19:57:00+00:00,1.34864,1.34875,1.34859,1.34867,178
2026-08-13 19:58:00+00:00,1.34867,1.34867,1.3485,1.3485,133
2026-08-13 19:59:00+00:00,1.34849,1.3486099999999999,1.34846,1.3485800000000001,184
2026-08-13 20:00:00+00:00,1.3485800000000001,1.3488,1.34854,1.34876,313
2026-08-13 20:01:00+00:00,1.34876,1.34893,1.34876,1.34886,259
2026-08-13 20:02:00+00:00,1.34884,1.34893,1.34882,1.34887,264
2026-08-13 20:03:00+00:00,1.34887,1.34888,1.34864,1.34867,145
2026-08-13 20:04:00+00:00,1.34867,1.3487,1.34839,1.34848,272
2026-08-13 20:05:00+00:00,1.34848,1.34852,1.3483800000000001,1.34852,254
2026-08-13 20:06:00+00:00,1.34851,1.3485800000000001,1.34847,1.34856,279
2026-08-13 20:07:00+00:00,1.34856,1.34856,1.3484099999999999,1.3484099999999999,268
2026-08-13 20:08:00+00:00,1.34843,1.34854,1.34835,1.34837,177
2026-08-13 20:09:00+00:00,1.34837,1.3484099999999999,1.34821,1.34826,218
2026-08-13 20:10:00+00:00,1.34826,1.34843,1.34822,1.34836,207
2026-08-13 20:11:00+00:00,1.34836,1.34843,1.3483,1.34832,156
2026-08-13 20:12:00+00:00,1.34832,1.34835,1.34825,1.34833,138
2026-08-13 20:13:00+00:00,1.34833,1.34835,1.34816,1.34818,142
2026-08-13 20:14:00+00:00,1.34818,1.3482,1.34811,1.34815,100
2026-08-13 20:15:00+00:00,1.34815,1.34825,1.34815,1.34817,188
2026-08-13 20:16:00+00:00,1.34818,1.3484,1.34817,1.3483399999999999,257
2026-08-13 20:17:00+00:00,1.3483399999999999,1.34843,1.34832,1.34837,107
2026-08-13 20:18:00+00:00,1.34837,1.34837,1.34826,1.3483,151
2026-08-13 20:19:00+00:00,1.3483,1.34833,1.34824,1.34826,116
2026-08-13 20:20:00+00:00,1.34826,1.3484,1.34825,1.34832,103
2026-08-13 20:21:00+00:00,1.34832,1.3484,1.34828,1.3483,187
2026-08-13 20:22:00+00:00,1.3483,1.34835,1.34825,1.34827,185
2026-08-13 20:23:00+00:00,1.34827,1.34832,1.34824,1.34828,120
2026-08-13 20:24:00+00:00,1.34828,1.34833,1.34824,1.34829,167
2026-08-13 20:25:00+00:00,1.34829,1.3483100000000001,1.3482,1.34821,176
2026-08-13 20:26:00+00:00,1.34821,1.34827,1.34817,1.34823,208
2026-08-13 20:27:00+00:00,1.34823,1.34827,1.34819,1.34825,140
2026-08-13 20:28:00+00:00,1.34825,1.34825,1.34808,1.34813,154
2026-08-13 20:29:00+00:00,1.34813,1.34823,1.34809,1.34818,217
2026-08-13 20:30:00+00:00,1.34818,1.34821,1.34806,1.34814,292
2026-08-13 20:31:00+00:00,1.34817,1.34819,1.3481,1.34816,285
2026-08-13 20:32:00+00:00,1.34816,1.34816,1.3480400000000001,1.34811,250
2026-08-13 20:33:00+00:00,1.34812,1.34812,1.34795,1.3479999999999999,230
2026-08-13 20:34:00+00:00,1.3479999999999999,1.34817,1.34798,1.34811,328
2026-08-13 20:35:00+00:00,1.34811,1.34815,1.34805,1.34815,216
2026-08-13 20:36:00+00:00,1.34815,1.3482,1.34811,1.34817,138
2026-08-13 20:37:00+00:00,1.34817,1.3483100000000001,1.34817,1.34827,218
2026-08-13 20:38:00+00:00,1.34827,1.34833,1.34822,1.34829,149
2026-08-13 20:39:00+00:00,1.34829,1.3484099999999999,1.34826,1.34837,191
2026-08-13 20:40:00+00:00,1.34837,1.3483800000000001,1.34825,1.34825,108
2026-08-13 20:41:00+00:00,1.34825,1.34832,1.34824,1.34828,177
2026-08-13 20:42:00+00:00,1.34828,1.34836,1.34826,1.34833,179
