time,open,high,low,close,volume
2026-08-13 18:16:00+00:00,2.30792,2.30793,2.3075,2.30754,203
2026-08-13 18:17:00+00:00,2.30754,2.30788,2.30754,2.30778,157
2026-08-13 18:18:00+00:00,2.30778,2.3083,2.30778,2.30816,247
2026-08-13 18:19:00+00:00,2.30817,2.30824,2.30786,2.30792,226
2026-08-13 18:20:00+00:00,2.30792,2.308,2.30771,2.3077199999999998,207
2026-08-13 18:21:00+00:00,2.3077199999999998,2.30783,2.3076,2.3077199999999998,197
2026-08-13 18:22:00+00:00,2.3077199999999998,2.30773,2.30753,2.3076,260
2026-08-13 18:23:00+00:00,2.3076,2.30764,2.3074500000000002,2.30746,222
2026-08-13 18:24:00+00:00,2.30746,2.30755,2.30742,2.30746,274
2026-08-13 18:25:00+00:00,2.30746,2.30757,2.30742,2.30754,197
2026-08-13 18:26:00+00:00,2.30754,2.30756,2.30731,2.30736,240
2026-08-13 18:27:00+00:00,2.30736,2.30741,2.30721,2.30734,245
2026-08-13 18:28:00+00:00,2.30733,2.30796,2.30723,2.3079,444
2026-08-13 18:29:00+00:00,2.3079,2.308,2.30773,2.30789,442
2026-08-13 18:30:00+00:00,2.30789,2.30821,2.30787,2.30794,303
2026-08-13 18:31:00+00:00,2.30792,2.30807,2.30779,2.30782,229
2026-08-13 18:32:00+00:00,2.30782,2.30791,2.30758,2.30783,215
2026-08-13 18:33:00+00:00,2.30783,2.30794,2.30769,2.30785,237
2026-08-13 18:34:00+00:00,2.30785,2.30794,2.30779,2.30789,250
2026-08-13 18:35:00+00:00,2.30789,2.30789,2.30756,2.3077199999999998,297
2026-08-13 18:36:00+00:00,2.3077199999999998,2.30803,2.3077,2.30782,226
2026-08-13 18:37:00+00:00,2.30782,2.30794,2.30778,2.30786,256
2026-08-13 18:38:00+00:00,2.30786,2.30787,2.30761,2.30761,189
2026-08-13 18:39:00+00:00,2.30761,2.30766,2.30751,2.30759,234
2026-08-13 18:40:00+00:00,2.3076,2.30762,2.30735,2.3074,208
2026-08-13 18:41:00+00:00,2.3074,2.3074,2.30724,2.30729,173
2026-08-13 18:42:00+00:00,2.30729,2.30736,2.30722,2.30733,216
2026-08-13 18:43:00+00:00,2.30733,2.30743,2.30725,2.30743,191
2026-08-13 18:44:00+00:00,2.30744,2.30751,2.30726,2.30729,123
2026-08-13 18:45:00+00:00,2.30729,2.30735,2.30721,2.3073,189
2026-08-13 18:46:00+00:00,2.3073,2.30774,2.3073,2.30761,178
2026-08-13 18:47:00+00:00,2.30761,2.30764,2.30755,2.3076,139
2026-08-13 18:48:00+00:00,2.3076,2.3079,2.30756,2.30784,162
2026-08-13 18:49:00+00:00,2.30784,2.30791,2.30767,2.3078,168
2026-08-13 18:50:00+00:00,2.3078,2.30802,2.30774,2.30799,242
2026-08-13 18:51:00+00:00,2.30799,2.30803,2.30784,2.30788,174
2026-08-13 18:52:00+00:00,2.30788,2.30801,2.30785,2.30786,181
2026-08-13 18:53:00+00:00,2.30785,2.308,2.30785,2.30797,164
2026-08-13 18:54:00+00:00,2.30797,2.30818,2.30794,2.30812,144
2026-08-13 18:55:00+00:00,2.30811,2.3082,2.30804,2.3081,205
2026-08-13 18:56:00+00:00,2.3081,2.30818,2.3079,2.30794,136
2026-08-13 18:57:00+00:00,2.30794,2.30812,2.30788,2.30808,199
2026-08-13 18:58:00+00:00,2.30808,2.30823,2.30807,2.30817,182
2026-08-13 18:59:00+00:00,2.30817,2.30827,2.3081300000000002,2.30814,141
2026-08-13 19:00:00+00:00,2.30814,2.3082,2.30794,2.30796,153
2026-08-13 19:01:00+00:00,2.30796,2.30799,2.30774,2.30784,197
2026-08-13 19:02:00+00:00,2.30784,2.30784,2.30762,2.30773,182
2026-08-13 19:03:00+00:00,2.3077199999999998,2.30775,2.30763,2.30763,110
2026-08-13 19:04:00+00:00,2.30766,2.3078,2.3076,2.3076499999999998,228
2026-08-13 19:05:00+00:00,2.3076499999999998,2.30769,2.30747,2.30749,229
2026-08-13 19:06:00+00:00,2.30749,2.30753,2.30737,2.3075,233
2026-08-13 19:07:00+00:00,2.3075,2.30754,2.30727,2.3074500000000002,186
2026-08-13 19:08:00+00:00,2.3074500000000002,2.3075,2.3074,2.3074500000000002,107
2026-08-13 19:09:00+00:00,2.3074500000000002,2.30747,2.30725,2.30733,139
2026-08-13 19:10:00+00:00,2.30733,2.30747,2.30729,2.30736,175
2026-08-13 19:11:00+00:00,2.30736,2.30738,2.30726,2.30732,158
2026-08-13 19:12:00+00:00,2.30732,2.30741,2.30725,2.30735,168
2026-08-13 19:13:00+00:00,2.30735,2.30754,2.30735,2.30747,133
2026-08-13 19:14:00+00:00,2.30747,2.30768,2.30747,2.30753,133
2026-08-13 19:15:00+00:00,2.30753,2.30764,2.30743,2.3076,182
2026-08-13 19:16:00+00:00,2.30758,2.30775,2.30757,2.30762,171
2026-08-13 19:17:00+00:00,2.30762,2.30766,2.30754,2.30762,168
2026-08-13 19:18:00+00:00,2.30762,2.30774,2.30751,2.30757,134
2026-08-13 19:19:00+00:00,2.30757,2.30767,2.3074500000000002,2.3075,131
2026-08-13 19:20:00+00:00,2.3075,2.30756,2.30737,2.30753,168
2026-08-13 19:21:00+00:00,2.30753,2.3077199999999998,2.30748,2.30751,162
2026-08-13 19:22:00+00:00,2.30751,2.30753,2.30729,2.30736,134
2026-08-13 19:23:00+00:00,2.30736,2.30736,2.30724,2.30728,83
2026-08-13 19:24:00+00:00,2.30728,2.30739,2.30722,2.30728,150
2026-08-13 19:25:00+00:00,2.30728,2.30736,2.3071099999999998,2.30721,169
2026-08-13 19:26:00+00:00,2.30721,2.30736,2.30718,2.30727,221
2026-08-13 19:27:00+00:00,2.30727,2.30731,2.30717,2.3072,142
2026-08-13 19:28:00+00:00,2.30719,2.30721,2.30699,2.30701,141
2026-08-13 19:29:00+00:00,2.30701,2.30703,2.30681,2.30683,134
2026-08-13 19:30:00+00:00,2.30683,2.3068400000000002,2.30659,2.30679,247
2026-08-13 19:31:00+00:00,2.30679,2.30687,2.30671,2.30675,166
2026-08-13 19:32:00+00:00,2.30675,2.30678,2.30659,2.30664,192
2026-08-13 19:33:00+00:00,2.30663,2.30666,2.30636,2.30638,140
2026-08-13 19:34:00+00:00,2.30638,2.3064299999999998,2.30606,2.30611,202
2026-08-13 19:35:00+00:00,2.30611,2.30621,2.306,2.30613,178
2026-08-13 19:36:00+00:00,2.30613,2.30622,2.30605,2.30614,184
2026-08-13 19:37:00+00:00,2.30614,2.30624,2.30611,2.30613,157
2026-08-13 19:38:00+00:00,2.30613,2.30615,2.30597,2.30603,140
2026-08-13 19:39:00+00:00,2.30603,2.30615,2.30597,2.30604,118
2026-08-13 19:40:00+00:00,2.30603,2.30604,2.30588,2.3059,65
2026-08-13 19:41:00+00:00,2.30588,2.30588,2.30576,2.30588,155
2026-08-13 19:42:00+00:00,2.30587,2.3058899999999998,2.3057,2.30578,163
2026-08-13 19:43:00+00:00,2.30578,2.3058,2.30558,2.3057,125
2026-08-13 19:44:00+00:00,2.3057,2.30575,2.3056200000000002,2.3057,93
2026-08-13 19:45:00+00:00,2.30571,2.30587,2.3057,2.30581,129
2026-08-13 19:46:00+00:00,2.3058,2.3059,2.30578,2.30587,129
2026-08-13 19:47:00+00:00,2.30587,2.30598,2.30583,2.30597,125
2026-08-13 19:48:00+00:00,2.30597,2.3062,2.30597,2.30615,170
2026-08-13 19:49:00+00:00,2.30615,2.30615,2.30599,2.30606,124
2026-08-13 19:50:00+00:00,2.30606,2.30607,2.30574,2.30575,143
2026-08-13 19:51:00+00:00,2.30575,2.30602,2.30575,2.30593,158
2026-08-13 19:52:00+00:00,2.30593,2.30609,2.30591,2.30599,131
2026-08-13 19:53:00+00:00,2.30599,2.306,2.30577,2.30584,107
2026-08-13 19:54:00+00:00,2.30584,2.30596,2.30576,2.30583,125
2026-08-13 19:55:00+00:00,2.30583,2.30584,2.3057,2.30571,106
2026-08-13 19:56:00+00:00,2.30571,2.30574,2.30557,2.30561,85
2026-08-13 19:57:00+00:00,2.30561,2.30607,2.30557,2.30601,132
2026-08-13 19:58:00+00:00,2.30603,2.30614,2.30594,2.30612,87
