time,open,high,low,close,volume
2026-08-13 18:14:00+00:00,1.39406,1.39408,1.3939300000000001,1.39406,199
2026-08-13 18:15:00+00:00,1.39406,1.39417,1.39402,1.39417,198
2026-08-13 18:16:00+00:00,1.39417,1.39419,1.39402,1.39404,170
2026-08-13 18:17:00+00:00,1.39405,1.39422,1.3940299999999999,1.39418,168
2026-08-13 18:18:00+00:00,1.39418,1.3943699999999999,1.39417,1.39435,145
2026-08-13 18:19:00+00:00,1.39436,1.39448,1.39436,1.39445,140
2026-08-13 18:20:00+00:00,1.39445,1.39447,1.39433,1.39436,171
2026-08-13 18:21:00+00:00,1.39436,1.39442,1.39433,1.39438,147
2026-08-13 18:22:00+00:00,1.39438,1.39449,1.39421,1.39422,160
2026-08-13 18:23:00+00:00,1.39422,1.39423,1.3940299999999999,1.39404,138
2026-08-13 18:24:00+00:00,1.39404,1.39404,1.39394,1.39399,136
2026-08-13 18:25:00+00:00,1.39399,1.39405,1.3939300000000001,1.3939599999999999,97
2026-08-13 18:26:00+00:00,1.3939599999999999,1.39397,1.39382,1.39383,107
2026-08-13 18:27:00+00:00,1.39383,1.39392,1.3936899999999999,1.39392,190
2026-08-13 18:28:00+00:00,1.39392,1.39417,1.3937599999999999,1.39412,280
2026-08-13 18:29:00+00:00,1.39412,1.39423,1.3940299999999999,1.39408,243
2026-08-13 18:30:00+00:00,1.39408,1.3942700000000001,1.39402,1.39416,219
2026-08-13 18:31:00+00:00,1.39416,1.39428,1.39413,1.39415,161
2026-08-13 18:32:00+00:00,1.39415,1.39421,1.39409,1.39418,161
2026-08-13 18:33:00+00:00,1.39418,1.39426,1.39404,1.39407,118
2026-08-13 18:34:00+00:00,1.39407,1.39423,1.39406,1.39417,154
2026-08-13 18:35:00+00:00,1.39417,1.39428,1.39409,1.39425,184
2026-08-13 18:36:00+00:00,1.39425,1.3942700000000001,1.39404,1.39411,129
2026-08-13 18:37:00+00:00,1.39411,1.39416,1.39404,1.39409,121
2026-08-13 18:38:00+00:00,1.39409,1.39409,1.3939300000000001,1.39395,122
2026-08-13 18:39:00+00:00,1.39395,1.3939599999999999,1.39383,1.39395,123
2026-08-13 18:40:00+00:00,1.39395,1.39395,1.39375,1.3937599999999999,123
2026-08-13 18:41:00+00:00,1.3937599999999999,1.39379,1.39367,1.39375,134
2026-08-13 18:42:00+00:00,1.39375,1.39387,1.3936899999999999,1.39383,178
2026-08-13 18:43:00+00:00,1.39383,1.39387,1.39372,1.39378,113
2026-08-13 18:44:00+00:00,1.39378,1.39384,1.39372,1.3937300000000001,72
2026-08-13 18:45:00+00:00,1.39374,1.39374,1.39354,1.39356,126
2026-08-13 18:46:00+00:00,1.39356,1.39372,1.39356,1.39365,102
2026-08-13 18:47:00+00:00,1.39365,1.3937599999999999,1.39364,1.39375,92
2026-08-13 18:48:00+00:00,1.39375,1.39388,1.39367,1.39384,110
2026-08-13 18:49:00+00:00,1.39384,1.39385,1.39374,1.3937599999999999,90
2026-08-13 18:50:00+00:00,1.3937599999999999,1.39387,1.39374,1.39378,100
2026-08-13 18:51:00+00:00,1.39378,1.3938,1.39374,1.3937599999999999,110
2026-08-13 18:52:00+00:00,1.3937599999999999,1.39387,1.39375,1.3938,93
2026-08-13 18:53:00+00:00,1.3938,1.3938,1.39372,1.39378,79
2026-08-13 18:54:00+00:00,1.39378,1.39388,1.3937599999999999,1.39388,93
2026-08-13 18:55:00+00:00,1.39388,1.39398,1.39386,1.39388,145
2026-08-13 18:56:00+00:00,1.39388,1.39394,1.3937599999999999,1.3937599999999999,102
2026-08-13 18:57:00+00:00,1.3937599999999999,1.39377,1.39357,1.3936600000000001,148
2026-08-13 18:58:00+00:00,1.3936600000000001,1.39384,1.39365,1.3938,102
2026-08-13 18:59:00+00:00,1.3938,1.39382,1.39372,1.3937300000000001,81
2026-08-13 19:00:00+00:00,1.3937300000000001,1.39378,1.39371,1.3937300000000001,122
2026-08-13 19:01:00+00:00,1.3937300000000001,1.39378,1.39363,1.39375,151
2026-08-13 19:02:00+00:00,1.39375,1.3937599999999999,1.39364,1.39367,81
2026-08-13 19:03:00+00:00,1.39367,1.39371,1.39365,1.39367,58
2026-08-13 19:04:00+00:00,1.39367,1.39385,1.39364,1.3936600000000001,123
2026-08-13 19:05:00+00:00,1.3936600000000001,1.39368,1.39358,1.39364,80
2026-08-13 19:06:00+00:00,1.39364,1.39367,1.39356,1.3936600000000001,87
2026-08-13 19:07:00+00:00,1.3936600000000001,1.39367,1.39358,1.39365,88
2026-08-13 19:08:00+00:00,1.39365,1.3936600000000001,1.39355,1.39355,63
2026-08-13 19:09:00+00:00,1.39355,1.39374,1.39355,1.39371,96
2026-08-13 19:10:00+00:00,1.3937,1.39387,1.39368,1.39385,123
2026-08-13 19:11:00+00:00,1.39385,1.39387,1.39378,1.3938,82
2026-08-13 19:12:00+00:00,1.39379,1.39385,1.3937,1.39378,136
2026-08-13 19:13:00+00:00,1.39378,1.39387,1.39378,1.39385,99
2026-08-13 19:14:00+00:00,1.39385,1.39395,1.39385,1.39386,110
2026-08-13 19:15:00+00:00,1.39385,1.39388,1.39375,1.39386,88
2026-08-13 19:16:00+00:00,1.39386,1.3939599999999999,1.39382,1.39385,88
2026-08-13 19:17:00+00:00,1.39385,1.39385,1.39374,1.3937599999999999,86
2026-08-13 19:18:00+00:00,1.3937599999999999,1.39388,1.39375,1.39388,64
2026-08-13 19:19:00+00:00,1.39388,1.39402,1.39385,1.39402,161
2026-08-13 19:20:00+00:00,1.39402,1.39408,1.39398,1.39405,155
2026-08-13 19:21:00+00:00,1.39405,1.39406,1.39383,1.39385,105
2026-08-13 19:22:00+00:00,1.39385,1.39392,1.39374,1.3937599999999999,114
2026-08-13 19:23:00+00:00,1.3937599999999999,1.39379,1.39372,1.39374,70
2026-08-13 19:24:00+00:00,1.39374,1.39375,1.39355,1.39355,99
2026-08-13 19:25:00+00:00,1.39355,1.39358,1.39344,1.39345,93
2026-08-13 19:26:00+00:00,1.39345,1.39355,1.39344,1.39348,100
2026-08-13 19:27:00+00:00,1.39348,1.39348,1.39344,1.39346,88
2026-08-13 19:28:00+00:00,1.39346,1.39348,1.39345,1.39346,42
2026-08-13 19:29:00+00:00,1.39346,1.39348,1.39334,1.3933499999999999,120
2026-08-13 19:30:00+00:00,1.3933499999999999,1.39343,1.39328,1.3934,124
2026-08-13 19:31:00+00:00,1.3934,1.3934,1.39329,1.3933499999999999,71
