time,open,high,low,close,volume
2026-08-13 18:15:00+00:00,0.93711,0.93713,0.93703,0.93703,95
2026-08-13 18:16:00+00:00,0.93703,0.93712,0.93703,0.93706,125
2026-08-13 18:17:00+00:00,0.93706,0.93711,0.93706,0.93709,68
2026-08-13 18:18:00+00:00,0.93709,0.93715,0.93707,0.93712,85
2026-08-13 18:19:00+00:00,0.93712,0.93712,0.93702,0.93703,150
2026-08-13 18:20:00+00:00,0.93703,0.9371,0.93701,0.93704,132
2026-08-13 18:21:00+00:00,0.93704,0.93708,0.93696,0.93696,97
2026-08-13 18:22:00+00:00,0.93696,0.93698,0.93686,0.93688,144
2026-08-13 18:23:00+00:00,0.93689,0.93696,0.93687,0.9369,120
2026-08-13 18:24:00+00:00,0.9369,0.93694,0.93685,0.93686,114
2026-08-13 18:25:00+00:00,0.93686,0.93702,0.93685,0.93701,164
2026-08-13 18:26:00+00:00,0.93701,0.93705,0.93698,0.93703,96
2026-08-13 18:27:00+00:00,0.93703,0.93712,0.937,0.93709,159
2026-08-13 18:28:00+00:00,0.93709,0.93718,0.93705,0.93716,286
2026-08-13 18:29:00+00:00,0.93715,0.93722,0.93715,0.9372,289
2026-08-13 18:30:00+00:00,0.9372,0.93728,0.93717,0.93723,187
2026-08-13 18:31:00+00:00,0.93723,0.93726,0.93713,0.93713,149
2026-08-13 18:32:00+00:00,0.93713,0.93716,0.93709,0.93712,90
2026-08-13 18:33:00+00:00,0.93712,0.93717,0.93709,0.93715,137
2026-08-13 18:34:00+00:00,0.93715,0.9373,0.93715,0.93728,148
2026-08-13 18:35:00+00:00,0.93727,0.93729,0.93723,0.93726,138
2026-08-13 18:36:00+00:00,0.93726,0.93728,0.93712,0.93715,82
2026-08-13 18:37:00+00:00,0.93715,0.93718,0.93712,0.93713,108
2026-08-13 18:38:00+00:00,0.93713,0.93716,0.93711,0.93712,124
2026-08-13 18:39:00+00:00,0.93712,0.93718,0.93711,0.93715,102
2026-08-13 18:40:00+00:00,0.93715,0.93721,0.93712,0.93718,105
2026-08-13 18:41:00+00:00,0.93718,0.9372,0.93715,0.93718,81
2026-08-13 18:42:00+00:00,0.93718,0.93723,0.93714,0.93718,107
2026-08-13 18:43:00+00:00,0.93718,0.93721,0.93717,0.93719,84
2026-08-13 18:44:00+00:00,0.93719,0.93723,0.93719,0.93721,36
2026-08-13 18:45:00+00:00,0.93721,0.93724,0.93715,0.93724,93
2026-08-13 18:46:00+00:00,0.93724,0.93728,0.93723,0.93727,48
2026-08-13 18:47:00+00:00,0.93727,0.93731,0.93726,0.93728,58
2026-08-13 18:48:00+00:00,0.93727,0.93729,0.93724,0.93728,71
2026-08-13 18:49:00+00:00,0.93728,0.93728,0.9372,0.9372,56
2026-08-13 18:50:00+00:00,0.9372,0.93735,0.9372,0.93733,50
2026-08-13 18:51:00+00:00,0.93733,0.93736,0.93731,0.93735,39
2026-08-13 18:52:00+00:00,0.93735,0.93741,0.93733,0.93738,95
2026-08-13 18:53:00+00:00,0.93737,0.93741,0.93736,0.93738,100
2026-08-13 18:54:00+00:00,0.93738,0.93742,0.93736,0.93741,55
2026-08-13 18:55:00+00:00,0.93741,0.93742,0.93736,0.93738,127
2026-08-13 18:56:00+00:00,0.93738,0.93745,0.93738,0.93743,97
2026-08-13 18:57:00+00:00,0.93743,0.93744,0.93739,0.93743,65
2026-08-13 18:58:00+00:00,0.93743,0.93745,0.93739,0.93744,68
2026-08-13 18:59:00+00:00,0.93744,0.93744,0.93739,0.93741,92
2026-08-13 19:00:00+00:00,0.93741,0.93743,0.93739,0.9374,80
2026-08-13 19:01:00+00:00,0.9374,0.93744,0.93739,0.93743,83
2026-08-13 19:02:00+00:00,0.93743,0.93744,0.93739,0.93739,97
2026-08-13 19:03:00+00:00,0.93739,0.93739,0.93732,0.93735,85
2026-08-13 19:04:00+00:00,0.93735,0.93742,0.93734,0.93742,85
2026-08-13 19:05:00+00:00,0.93742,0.93756,0.93741,0.93755,83
2026-08-13 19:06:00+00:00,0.93755,0.93755,0.93749,0.93751,47
2026-08-13 19:07:00+00:00,0.93751,0.93754,0.93749,0.93754,66
2026-08-13 19:08:00+00:00,0.93754,0.93758,0.93753,0.93755,71
2026-08-13 19:09:00+00:00,0.93755,0.93763,0.93755,0.93761,86
2026-08-13 19:10:00+00:00,0.93761,0.93765,0.93761,0.93762,94
2026-08-13 19:11:00+00:00,0.93762,0.93763,0.93759,0.9376,40
2026-08-13 19:12:00+00:00,0.9376,0.93771,0.9376,0.93766,71
2026-08-13 19:13:00+00:00,0.93766,0.93777,0.93766,0.93776,83
2026-08-13 19:14:00+00:00,0.93776,0.93776,0.93771,0.93772,72
2026-08-13 19:15:00+00:00,0.93772,0.93773,0.93768,0.93768,72
2026-08-13 19:16:00+00:00,0.93769,0.9377,0.93766,0.93767,64
2026-08-13 19:17:00+00:00,0.93767,0.93769,0.9376,0.93764,91
2026-08-13 19:18:00+00:00,0.93764,0.93769,0.93764,0.93769,28
2026-08-13 19:19:00+00:00,0.93769,0.9377,0.93764,0.93766,116
2026-08-13 19:20:00+00:00,0.93765,0.93769,0.93763,0.93768,85
2026-08-13 19:21:00+00:00,0.93768,0.93773,0.93767,0.93769,96
2026-08-13 19:22:00+00:00,0.93769,0.93775,0.93767,0.93771,91
2026-08-13 19:23:00+00:00,0.93771,0.93775,0.93768,0.93771,69
2026-08-13 19:24:00+00:00,0.93771,0.93773,0.9376,0.93761,77
2026-08-13 19:25:00+00:00,0.93761,0.93765,0.93759,0.93765,92
2026-08-13 19:26:00+00:00,0.93765,0.93766,0.93754,0.93757,100
2026-08-13 19:27:00+00:00,0.93757,0.9376,0.93753,0.93754,71
2026-08-13 19:28:00+00:00,0.93754,0.93756,0.93753,0.93755,40
2026-08-13 19:29:00+00:00,0.93755,0.93756,0.93749,0.93751,83
2026-08-13 19:30:00+00:00,0.93751,0.93752,0.93747,0.9375,152
2026-08-13 19:31:00+00:00,0.9375,0.93753,0.93746,0.93751,78
2026-08-13 19:32:00+00:00,0.93751,0.93751,0.93746,0.93747,118
2026-08-13 19:33:00+00:00,0.93747,0.93747,0.93742,0.93746,129
2026-08-13 19:34:00+00:00,0.93746,0.9375,0.93745,0.93748,70
2026-08-13 19:35:00+00:00,0.93748,0.93751,0.93744,0.9375,105
2026-08-13 19:36:00+00:00,0.9375,0.93753,0.93748,0.9375,81
2026-08-13 19:37:00+00:00,0.9375,0.93754,0.9375,0.93752,85
2026-08-13 19:38:00+00:00,0.93752,0.93757,0.93752,0.93756,75
2026-08-13 19:39:00+00:00,0.93755,0.93759,0.93753,0.93759,37
2026-08-13 19:40:00+00:00,0.93759,0.93759,0.93754,0.93757,46
2026-08-13 19:41:00+00:00,0.93757,0.93761,0.93757,0.93759,49
2026-08-13 19:42:00+00:00,0.93759,0.93762,0.93758,0.93758,69
2026-08-13 19:43:00+00:00,0.93757,0.9376,0.93749,0.93749,52
2026-08-13 19:44:00+00:00,0.93749,0.93756,0.93749,0.93755,85
2026-08-13 19:45:00+00:00,0.93755,0.93758,0.93754,0.93755,55
2026-08-13 19:46:00+00:00,0.93755,0.93755,0.93752,0.93754,28
2026-08-13 19:47:00+00:00,0.93754,0.93755,0.93752,0.93752,49
2026-08-13 19:48:00+00:00,0.93752,0.93756,0.93752,0.93756,43
2026-08-13 19:49:00+00:00,0.93756,0.93756,0.93753,0.93754,25
2026-08-13 19:50:00+00:00,0.93754,0.93758,0.93753,0.93758,56
2026-08-13 19:51:00+00:00,0.93758,0.93759,0.93756,0.93757,43
2026-08-13 19:52:00+00:00,0.93757,0.9376,0.93756,0.93757,32
2026-08-13 19:53:00+00:00,0.93757,0.93758,0.93757,0.93758,14
2026-08-13 19:54:00+00:00,0.93758,0.93758,0.93755,0.93757,32
2026-08-13 19:55:00+00:00,0.93757,0.93758,0.93755,0.93756,38
2026-08-13 19:56:00+00:00,0.93755,0.93756,0.93751,0.93753,38
2026-08-13 19:57:00+00:00,0.93753,0.93753,0.93748,0.93753,31
2026-08-13 19:58:00+00:00,0.93753,0.93755,0.93752,0.93754,51
2026-08-13 19:59:00+00:00,0.93754,0.93755,0.93752,0.93753,28
2026-08-13 20:00:00+00:00,0.93753,0.93753,0.93746,0.93747,69
2026-08-13 20:01:00+00:00,0.93748,0.93752,0.93744,0.93751,51
2026-08-13 20:02:00+00:00,0.93751,0.93769,0.93745,0.93769,108
2026-08-13 20:03:00+00:00,0.93769,0.93774,0.93767,0.93771,51
2026-08-13 20:04:00+00:00,0.93771,0.93776,0.93769,0.93772,67
2026-08-13 20:05:00+00:00,0.93772,0.93778,0.9377,0.9377,48
2026-08-13 20:06:00+00:00,0.9377,0.93771,0.93761,0.93762,61
2026-08-13 20:07:00+00:00,0.93762,0.93763,0.93758,0.9376,66
2026-08-13 20:08:00+00:00,0.9376,0.93761,0.93754,0.93757,98
2026-08-13 20:09:00+00:00,0.93757,0.93761,0.93756,0.9376,97
2026-08-13 20:10:00+00:00,0.9376,0.93761,0.93756,0.93758,98
2026-08-13 20:11:00+00:00,0.93758,0.9376,0.93755,0.93757,54
2026-08-13 20:12:00+00:00,0.93757,0.93758,0.9375,0.93752,26
2026-08-13 20:13:00+00:00,0.93752,0.93756,0.93752,0.93754,58
2026-08-13 20:14:00+00:00,0.93754,0.93757,0.93753,0.93757,13
2026-08-13 20:15:00+00:00,0.93757,0.93757,0.9375,0.93751,37
2026-08-13 20:16:00+00:00,0.93751,0.93751,0.93747,0.93751,40
2026-08-13 20:17:00+00:00,0.93751,0.93753,0.93748,0.9375,22
2026-08-13 20:18:00+00:00,0.9375,0.93753,0.93749,0.9375,21
2026-08-13 20:19:00+00:00,0.9375,0.93751,0.93749,0.93749,62
2026-08-13 20:20:00+00:00,0.93749,0.93753,0.93749,0.93753,33
2026-08-13 20:21:00+00:00,0.93753,0.93753,0.93748,0.93751,24
2026-08-13 20:22:00+00:00,0.93751,0.93751,0.93747,0.9375,23
2026-08-13 20:23:00+00:00,0.9375,0.93751,0.93749,0.93749,24
2026-08-13 20:24:00+00:00,0.93749,0.9375,0.93743,0.93744,27
2026-08-13 20:25:00+00:00,0.93744,0.9375,0.93743,0.9375,34
2026-08-13 20:26:00+00:00,0.9375,0.93752,0.93749,0.93751,29
2026-08-13 20:27:00+00:00,0.93751,0.93753,0.9375,0.93751,18
2026-08-13 20:28:00+00:00,0.93751,0.93755,0.93751,0.93754,23
2026-08-13 20:29:00+00:00,0.93754,0.93756,0.93752,0.93754,29
2026-08-13 20:30:00+00:00,0.93754,0.93761,0.93754,0.93757,58
2026-08-13 20:31:00+00:00,0.93757,0.93763,0.93757,0.93762,53
2026-08-13 20:32:00+00:00,0.93762,0.93763,0.93758,0.9376,64
2026-08-13 20:33:00+00:00,0.9376,0.93768,0.93759,0.93767,32
2026-08-13 20:34:00+00:00,0.93767,0.93771,0.93767,0.93769,47
2026-08-13 20:35:00+00:00,0.93769,0.93771,0.93768,0.9377,32
2026-08-13 20:36:00+00:00,0.9377,0.93776,0.93769,0.93775,29
2026-08-13 20:37:00+00:00,0.93775,0.93776,0.93773,0.93776,36
2026-08-13 20:38:00+00:00,0.93776,0.93777,0.93775,0.93775,10
2026-08-13 20:39:00+00:00,0.93775,0.93776,0.9377,0.93771,34
2026-08-13 20:40:00+00:00,0.93771,0.93771,0.93766,0.9377,77
2026-08-13 20:41:00+00:00,0.9377,0.9377,0.93766,0.93768,43
2026-08-13 20:42:00+00:00,0.93768,0.93769,0.93767,0.93767,12
2026-08-13 20:43:00+00:00,0.93767,0.93771,0.93767,0.93767,8
2026-08-13 20:44:00+00:00,0.93767,0.9377,0.93766,0.9377,36
2026-08-13 20:45:00+00:00,0.9377,0.93773,0.93769,0.93772,36
2026-08-13 20:46:00+00:00,0.93772,0.93774,0.93769,0.93773,40
2026-08-13 20:47:00+00:00,0.93773,0.93776,0.93772,0.93776,30
2026-08-13 20:48:00+00:00,0.93776,0.93776,0.93773,0.93774,34
2026-08-13 20:49:00+00:00,0.93774,0.93774,0.93769,0.93771,35
2026-08-13 20:50:00+00:00,0.93771,0.93774,0.93768,0.9377,35
2026-08-13 20:51:00+00:00,0.9377,0.93775,0.93768,0.93774,55
2026-08-13 20:52:00+00:00,0.93774,0.93774,0.93771,0.93774,16
2026-08-13 20:53:00+00:00,0.93774,0.93776,0.93773,0.93775,24
2026-08-13 20:54:00+00:00,0.93775,0.93776,0.93773,0.93776,30
2026-08-13 20:55:00+00:00,0.93776,0.93783,0.93776,0.93782,45
2026-08-13 20:56:00+00:00,0.93782,0.93786,0.9378,0.93782,42
2026-08-13 20:57:00+00:00,0.93782,0.93784,0.93781,0.93782,21
2026-08-13 20:58:00+00:00,0.93782,0.93783,0.93779,0.9378,47
2026-08-13 20:59:00+00:00,0.9378,0.93783,0.93778,0.93779,19
2026-08-13 21:00:00+00:00,0.93779,0.93781,0.93776,0.93779,63
2026-08-13 21:01:00+00:00,0.93779,0.93782,0.93778,0.93781,22
2026-08-13 21:02:00+00:00,0.93781,0.93785,0.93781,0.93784,39
2026-08-13 21:03:00+00:00,0.93784,0.93785,0.93779,0.9378,34
2026-08-13 21:04:00+00:00,0.9378,0.93786,0.93779,0.93782,40
2026-08-13 21:05:00+00:00,0.93782,0.93783,0.93778,0.93779,112
2026-08-13 21:06:00+00:00,0.93779,0.93781,0.93777,0.93779,50
2026-08-13 21:07:00+00:00,0.93779,0.9378,0.93773,0.93775,67
2026-08-13 21:08:00+00:00,0.93775,0.93775,0.93772,0.93774,52
2026-08-13 21:09:00+00:00,0.93774,0.93775,0.93772,0.93774,28
2026-08-13 21:10:00+00:00,0.93774,0.93775,0.93772,0.93773,40
2026-08-13 21:11:00+00:00,0.93773,0.93773,0.93767,0.93769,59
2026-08-13 21:12:00+00:00,0.93769,0.93772,0.93768,0.93769,57
2026-08-13 21:13:00+00:00,0.93769,0.93771,0.93765,0.93767,20
2026-08-13 21:14:00+00:00,0.93767,0.93773,0.93767,0.93773,49
2026-08-13 21:15:00+00:00,0.93773,0.9378,0.93773,0.93778,31
2026-08-13 21:16:00+00:00,0.93778,0.93783,0.93778,0.93782,45
2026-08-13 21:17:00+00:00,0.93782,0.93783,0.93772,0.93774,83
2026-08-13 21:18:00+00:00,0.93774,0.93778,0.93773,0.93775,23
2026-08-13 21:19:00+00:00,0.93776,0.93776,0.93772,0.93773,39
2026-08-13 21:20:00+00:00,0.93772,0.93784,0.93772,0.93784,41
2026-08-13 21:21:00+00:00,0.93784,0.93787,0.93784,0.93784,23
2026-08-13 21:22:00+00:00,0.93784,0.93788,0.93781,0.93782,28
2026-08-13 21:23:00+00:00,0.93782,0.93783,0.93777,0.9378,38
2026-08-13 21:24:00+00:00,0.9378,0.93781,0.93777,0.93781,28
2026-08-13 21:25:00+00:00,0.93781,0.93786,0.93781,0.93785,28
2026-08-13 21:26:00+00:00,0.93785,0.93789,0.93785,0.93788,38
2026-08-13 21:27:00+00:00,0.93788,0.9379,0.93785,0.93786,30
2026-08-13 21:28:00+00:00,0.93786,0.93788,0.9378,0.93782,44
2026-08-13 21:29:00+00:00,0.93782,0.93783,0.93779,0.93783,18
2026-08-13 21:30:00+00:00,0.93783,0.93786,0.93782,0.93785,25
2026-08-13 21:31:00+00:00,0.93785,0.9379,0.93784,0.93787,37
2026-08-13 21:32:00+00:00,0.93787,0.93794,0.93787,0.93792,37
2026-08-13 21:33:00+00:00,0.93792,0.93797,0.93791,0.93796,37
2026-08-13 21:34:00+00:00,0.93796,0.93801,0.93793,0.93798,37
2026-08-13 21:35:00+00:00,0.93798,0.93802,0.93796,0.93796,33
2026-08-13 21:36:00+00:00,0.93796,0.938,0.93796,0.93796,48
2026-08-13 21:37:00+00:00,0.93796,0.93797,0.93786,0.93792,86
2026-08-13 21:38:00+00:00,0.93792,0.93794,0.93788,0.93789,84
2026-08-13 21:39:00+00:00,0.93789,0.93792,0.93789,0.93791,40
2026-08-13 21:40:00+00:00,0.93791,0.93795,0.93791,0.93794,34
2026-08-13 21:41:00+00:00,0.93794,0.93795,0.93791,0.93793,41
